video_id,video_timestamp,video_duration,video_locationcreated,video_diggcount,video_sharecount,video_commentcount,video_playcount,video_description,video_is_ad,video_stickers,author_username,author_name,author_followercount,author_followingcount,author_heartcount,author_videocount,author_diggcount,author_verified,poi_name,poi_address,poi_city
7.390851932727889e+18,2024-07-12T15:40:19,23.0,US,1700000.0,238100.0,21600.0,26900000.0,Boots on point 👢,False,,anwar,Anwar Jibawi,,,,,,True,,,
7.390792435749637e+18,2024-07-12T11:49:27,8.0,US,2500000.0,32900.0,5986.0,27200000.0,#anantradhika #priyankachoprajonas #datenight ,False,,nickjonas,Nick Jonas,,,,,,True,,,
7.393841125460594e+18,2024-07-20T16:59:55,64.0,US,3363.0,143.0,1343.0,1300000.0,Does anyone know?@Typicalxashley ,False,,holdendavenport,Holden Davenport,,,,,,False,,,
7.392351753083031e+18,2024-07-16T16:40:42,42.0,US,695600.0,27800.0,1252.0,5000000.0,#twisters #tornado #hotones #firstwefeast #glenpowell #daisyedgarjones #spicy #dog #capybara #fyp #foryou #foryoupage #normalpeople #movie ,False,,joecean,joecean,,,,,,False,,,
7.362354687758044e+18,2024-04-26T20:36:37,35.0,US,319100.0,41300.0,2491.0,2200000.0,Usher little som texted pinkpanthers,False,,jaden_cradle,Jaden cradle,,,,,,False,,,
7.371869236110593e+18,2024-05-22T11:57:46,70.0,US,341100.0,22300.0,4781.0,11600000.0,#duet with @KENDALLSMITH.904 #magnesiumcitrate #constipation #diarrhea #poop #guttok #ibstok #magnesium ,False,,thestomachdoc,Dr. Joseph Salhab,,,,,,True,,,
7.365917052793802e+18,2024-05-06T11:00:32,61.0,US,468400.0,53400.0,15000.0,8200000.0,Tom Brady roast on Netflix just turned into roast of Kim Kardashian  #tombrady #kimkardashian #netflix #funny #comedian #tonyhinchcliffe #foryou #celebrity ,False,,viraltvnetwork,ViralNewsNetwork,,,,,,False,,,
7.362967649703235e+18,2024-04-28T12:15:14,168.0,US,27700.0,9694.0,2519.0,2200000.0,Replying to @eddie #dwitrouble #dwiattorneyarkansas #duiattorney #defenseattorney ,False,,john.collins.lawyer,John Collins,,,,,,False,Arkansas,United States,
7.371104783253376e+18,2024-05-20T10:31:30,24.0,US,34100.0,135.0,2633.0,1900000.0,Its a gym not a library. All respect nothing against him,False,,tatemettler,Tate✝️,,,,,,False,,,
7.369622375828065e+18,2024-05-16T10:38:59,92.0,US,217500.0,3193.0,7166.0,7800000.0,My HOA just came over #hoa #fyp ,False,,koltindarley,Koltin Darley,,,,,,False,,,
7.368972313343069e+18,2024-05-14T16:36:14,89.0,US,554800.0,28100.0,15300.0,7600000.0,Mother Amora lex goes viral after dropping off kids to CPS while on fb live. Amora went to live asking friends and family to get her kids and if someone didnt get the kids she would drop them off at CPS @5 that same day.  #amoralex #cps #fypp ,False,,joeythadoll,Joeyyyy🖤🖤,,,,,,False,,,
7.377955626435104e+18,2024-06-07T21:36:03,18.0,US,225500.0,3026.0,515.0,24000000.0,We are LED screen manufacturers.#eagerled #ledwall #leddisplay #ledscreen #ledmodules ,True,,eagerleddisplay,EagerLED LED Display Screen,,,,,,False,,,
7.36664613059717e+18,2024-05-08T10:09:35,31.0,US,329400.0,1230.0,640.0,7400000.0,Dave Portnoy 🤝 Leonardo DiCaprio,False,,callherdaddy,Call Her Daddy,,,,,,True,,,
7.366365425732488e+18,2024-05-07T16:00:17,7.0,US,2900000.0,88000.0,19100.0,50400000.0,,False,,brookemonk_,Brooke Monk,,,,,,True,,,
7.365620202253422e+18,2024-05-05T15:48:25,8.0,US,4100000.0,44300.0,7834.0,26800000.0,,False,,samdezz,Sam Dezz,,,,,,False,,,
7.364140640587877e+18,2024-05-01T16:06:59,9.0,US,878200.0,36900.0,3328.0,9200000.0,Ib: @davidmaluco_ ,False,,brookemonk_,Brooke Monk,,,,,,True,,,
7.379260340590153e+18,2024-06-11T09:59:07,5.0,US,1200000.0,17000.0,4851.0,7600000.0,,False,,kylakayspam,kylakayspam,,,,,,False,,,
7.371537277434056e+18,2024-05-21T14:29:37,12.0,US,1300000.0,18500.0,2803.0,19700000.0,,False,,brookemonk_,Brooke Monk,,,,,,True,,,
7.368984932779232e+18,2024-05-14T17:25:13,7.0,US,2500000.0,52100.0,9228.0,10500000.0,If ur mean to belle ur life is over🙈,False,,user420697296,user420697296,,,,,,False,,,
7.368941097315323e+18,2024-05-14T14:35:09,10.0,US,2200000.0,85100.0,2024.0,14500000.0,,False,,brookemonk_,Brooke Monk,,,,,,True,,,
7.368659011501182e+18,2024-05-13T20:20:34,11.0,US,677300.0,31000.0,2306.0,6700000.0,,False,,b_from_earth2,b_from_earth2,,,,,,False,,,
7.364495875118255e+18,2024-05-02T15:05:29,9.0,US,530200.0,27600.0,674.0,7000000.0,,False,,brookemonk_,Brooke Monk,,,,,,True,,,
7.37751198272491e+18,2024-06-06T16:54:30,10.0,US,887900.0,6526.0,9004.0,10100000.0,,False,,brookemonk_,Brooke Monk,,,,,,True,,,
7.37017792554022e+18,2024-05-17T22:34:39,12.0,US,1800000.0,80400.0,2619.0,5800000.0,my dawg 4 life🤞🏼#fypシ゚viral #trending #viral #dogsoftiktok #ex ,False,,hannahlynnxx,Hannah,,,,,,False,,,
7.361859673143791e+18,2024-04-25T12:35:58,6.0,US,1100000.0,108100.0,5032.0,6100000.0,#fyp #sisters #foryoupage ,False,,klashae33,Kai’a Coley,,,,,,False,,,
7.36672552399484e+18,2024-05-08T15:17:40,38.0,US,747000.0,7398.0,5129.0,17700000.0,Replying to @Nada Andrea ,False,,brookemonk_,Brooke Monk,,,,,,True,,,
7.3737955095235e+18,2024-05-27T16:32:40,17.0,US,318100.0,1536.0,400.0,3800000.0,,False,,samdezz,Sam Dezz,,,,,,False,,,
7.325599843844361e+18,2024-01-18T18:29:16,5.0,US,1900000.0,59200.0,41100.0,17300000.0,#foryourpage #foreignkidoliked ,False,,foreignkido,Foreignkido,,,,,,False,,,
7.378638829059575e+18,2024-06-09T17:47:12,9.0,US,687800.0,2168.0,1243.0,3800000.0,character building exercise 🙃 #babynames ,False,,aphvlogs,aphvlogs,,,,,,False,,,
7.370475782839242e+18,2024-05-18T17:50:30,6.0,US,855500.0,14600.0,2094.0,4600000.0,i’ll make an exception 😜 (i meant allowed) #foryou #fyp #foryoupage  @- ,False,,mkirker_,mia 💟,,,,,,False,,,
7.373318650289327e+18,2024-05-26T09:46:21,11.0,US,164200.0,830.0,834.0,2200000.0,Ops ,False,,newemberwest,newemberwest,,,,,,False,,,
7.367092134337416e+18,2024-05-09T15:00:13,5.0,US,1500000.0,152300.0,1639.0,7200000.0,🫡🫡🫡,False,,yyyudy,Yudy Pulido,,,,,,False,,,
7.377153566118661e+18,2024-06-05T17:43:37,7.0,US,410000.0,103400.0,22600.0,3900000.0,,False,,selfcare.with.kayla,🌸Kayla smith🌸,,,,,,False,,,
7.369094977424526e+18,2024-05-15T00:32:25,9.0,US,796700.0,25600.0,3578.0,3300000.0,slaying now tho🙏🙏🙏,False,,lobot0mybait,lobot0mybait,,,,,,False,,,
7.362020783117454e+18,2024-04-25T23:02:57,29.0,US,651700.0,630600.0,54000.0,8200000.0,Had to help my kitten 😘,False,,gbillz,gbillz,,,,,,False,,,
7.363551454730145e+18,2024-04-30T02:01:06,18.0,US,344200.0,10900.0,1344.0,2900000.0,It never ends @Lexi Rivera ,False,,brentrivera,Brent Rivera,,,,,,True,,,
7.383120287790894e+18,2024-06-21T19:37:34,10.0,US,274600.0,2172.0,2152.0,3200000.0,just letting you know ,False,,nevaaadaa,nevaaadaa,,,,,,False,,,
7.380763710261841e+18,2024-06-15T11:12:52,6.0,US,316000.0,32700.0,702.0,1800000.0,,False,,burgerstina,stina,,,,,,False,,,
7.364895523242888e+18,2024-05-03T16:56:17,27.0,US,564100.0,12400.0,5258.0,6700000.0,"""I Wanna Know"" if y’all are ready for a music video at 3pm est tmw ?!?! #fyp #viral #blowthisup #musicvideo #countrymusic #originalmusic #maddoxbatson #iwannaknow #zyxcba ",False,,maddoxbatson,Maddox Batson,,,,,,False,,,
7.382702642331405e+18,2024-06-20T16:36:55,8.0,US,2500000.0,11700.0,2577.0,13100000.0,I posted her face after this 🙄,False,,bajanbiatchhh,L,,,,,,False,,,
7.369344652794858e+18,2024-05-15T16:41:11,10.0,US,180600.0,4418.0,882.0,1800000.0,Stop the way he picks me up 😂 @Luke Eisner  #fyp #foryou #couplegoals #couplethings #relationship ,False,,kirby_j,Kirby_J,,,,,,False,,,
7.367547893743455e+18,2024-05-10T20:28:50,7.0,US,648000.0,92200.0,4229.0,2600000.0,@Kelby ,False,,rileysspammss,ry ry,,,,,,False,,,
7.386439630062702e+18,2024-06-30T18:18:21,62.0,US,1200000.0,6962.0,7274.0,11100000.0,MY CURLS HAIR LOOKS SO GOOOD!! #curlyhair ,False,,lala_sadii,Lala,,,,,,False,,,
7.36394494318381e+18,2024-05-01T03:28:29,97.0,US,376300.0,7611.0,1568.0,37700000.0,The suya meat #😂 #funny ,False,,funny.hot3,funny hot 😂🤣,,,,,,False,,,
7.389283129413979e+18,2024-07-08T10:12:33,13.0,US,9800000.0,1300000.0,40500.0,114700000.0,no se puede creer este simulador… #pandora #animalkingdom #insidemagic #insidemagic15 #disney #viral #fyp #quinceañeras #avatar ,False,,insidemagic15,insidemagic15,,,,,,False,Disney's Animal Kingdom Theme Park,2901 Osceola Pkwy, Lake Buena Vista
7.391188403238424e+18,2024-07-13T13:26:04,30.0,US,3800000.0,103400.0,20800.0,52000000.0,Karol G cantando el himno de Colombia en la copa américa 🇨🇴,False,,los_chicaneros,Los_chicaneros,,,,,,False,,,
7.386389350021451e+18,2024-06-30T15:03:14,73.0,US,188000.0,34700.0,4047.0,6000000.0,Hasnan funny game #game ,False,,hasnain.eating,Hasnain,,,,,,False,,,
7.375627968833654e+18,2024-06-01T15:03:32,12.0,US,73500.0,948.0,583.0,2600000.0,#blooper the least intimidating tall woman EVER & she almost fell😭 #tall #mom #funny ,False,,marietemara4.0,Marie Temara,,,,,,True,,,
7.372651568144895e+18,2024-05-24T14:33:34,10.0,US,2400000.0,38700.0,3207.0,17900000.0,my mom came out of nowhere #foryou #dance #mom #fyp @Erickson Family  ,False,,calysta.belle,Calystabelle,,,,,,False,,,
7.368212261757898e+18,2024-05-12T15:26:55,12.0,US,446000.0,67400.0,3279.0,4400000.0,fitjeans are 30% off using code “ashlyn”😏 link in bio💕,False,,ashlynsmith.fit,ashlynsmith.fit,,,,,,False,,,
7.365273637173104e+18,2024-05-04T17:23:36,55.0,US,124600.0,17200.0,1410.0,2700000.0,Shoutout to @Luisa for singing some @I Prevail with me!! #rock #metal #numetal #metalcore #slipknot #korn #fallinginreverse #motionlessinwhite #badomens #sleeptoken #iprevail #spiritbox #uncuredband #uncured #rexcox ,False,,uncuredband,Uncured,,,,,,False,,,
7.380111475995643e+18,2024-06-13T17:01:52,8.0,US,516100.0,4505.0,903.0,5300000.0,Little transition for ya😝 #fyp #foryou #transistion #grwm ,False,,annafrey,Anna Frey,,,,,,True,,,
7.330192452118285e+18,2024-01-31T03:30:45,61.0,US,1300000.0,3305.0,2126.0,47700000.0,COLLEGE TRICKS I LEARNED AT HARVARD!!😎🤯 #harvard #tesla #food ,False,,rowheimfarooqui,Rowheim Farooqui,,,,,,False,Dallas,Texas, United States
7.377251919850474e+18,2024-06-06T00:05:20,11.0,US,313700.0,2344.0,1914.0,4700000.0,Cant have it near me rn. 🫡 #sober #tvgirl #foryou #foryoupage ,False,,cwright_04,Care. 🧸,,,,,,False,,,
7.371066657441172e+18,2024-05-20T08:08:21,60.0,US,650200.0,41500.0,15600.0,4800000.0,Best Country OAT. 🦅 || SCP: YT || #america #usa #iran #military #army #airforce #usa_tiktok #usaedit #foryou #fyp #viral,False,,virtruez,Virtruez.ae,,,,,,False,,,
7.371084937883061e+18,2024-05-20T09:14:30,100.0,US,149700.0,1767.0,769.0,1800000.0,This tvshow you will definitely like #tiktok #foryou ,False,,tvshow.carline,TVshow Vincent,,,,,,False,,,
7.362356888748592e+18,2024-04-26T20:45:19,11.0,US,622700.0,8786.0,1781.0,3800000.0,Daddys girl 4 life,False,,hannahlandgraf,landgoat,,,,,,False,,,
7.364488627214208e+18,2024-05-02T14:37:21,8.0,US,1200000.0,16700.0,1257.0,10300000.0,,False,,samdezz,Sam Dezz,,,,,,False,,,
7.373707265393708e+18,2024-05-27T10:50:16,37.0,US,69600.0,2242.0,103.0,2200000.0,#pov #fyp #tiktok #foryou #funny ,False,,sunjianli250,sunjianli250,,,,,,False,Los Angeles California Temple,10777 Santa Monica Blvd, Los Angeles
7.379114970392448e+18,2024-06-11T00:34:58,11.0,US,84900.0,617.0,251.0,836200.0,Please why cant i do it 😭😭   #tyla #tyladance #isuck ,False,,hadipt2,Hadi🧸🍓,,,,,,False,,,
7.377513386625601e+18,2024-06-06T16:59:57,10.0,US,796800.0,5012.0,5664.0,8100000.0,Let’s danceeee @Lexi Rivera ,False,,rug,FaZe Rug,,,,,,True,,,
7.365264358563286e+18,2024-05-04T16:47:31,6.0,US,1100000.0,40600.0,6122.0,5300000.0,Its okay Stink im always in ur side. #drake #kendric #fyp,False,,champagnemamis3cret,🤫,,,,,,False,,,
7.379109886686219e+18,2024-06-11T00:15:12,80.0,US,282800.0,1441.0,533.0,2900000.0,Witches of east end my heart best show #movie #foryou #fyp #witchesofeastend ,False,,miukmovi8,miukmovie8,,,,,,False,New York,New York, United States
7.365971251053071e+18,2024-05-06T14:30:43,87.0,US,87000.0,1534.0,9328.0,1200000.0,,False,,emilywking,Emily King,,,,,,False,,,
7.367619060101647e+18,2024-05-11T01:05:12,294.0,US,39100.0,3360.0,3956.0,1900000.0,#fyp #foryou #viral #want #game #minigame #valentinesday #valentines ,False,,veliatazico79,Veliatazico 79,,,,,,False,,,
7.367601191129239e+18,2024-05-10T23:55:40,11.0,US,147600.0,12300.0,872.0,1000000.0,Sigh of relief’ i swear these jeans fit me before #fyp  #fypシ  #foryou  #foryoupage ,False,,maladrinafr.zuzu,Zujhey925,,,,,,False,,,
7.378184199733366e+18,2024-06-08T12:23:02,12.0,US,8400000.0,1300000.0,56300.0,78200000.0,#fyp #foryou #guaranteelaughchallange #risata #laugh #funny ,False,,guaranteelaughchallenge,GLC,,,,,,False,,,
7.378246115612741e+18,2024-06-08T16:23:17,15.0,US,2900000.0,86300.0,7811.0,15400000.0,I went through all 5 stages of shock 😂😅 #fyp #pregnancy #pregnancyannouncement ,False,,madiivs,Madison Sublett,,,,,,False,,,
7.376377564253916e+18,2024-06-03T15:32:22,72.0,US,380200.0,41100.0,13900.0,5000000.0,How far we’ve fallen when we celebrate the destruction of those who can’t fight for themselves 💔,False,,theisabelbrown,Isabel Brown,,,,,,False,,,
7.369327903101799e+18,2024-05-15T15:36:09,11.0,US,3900000.0,30200.0,6204.0,27900000.0,,False,,brookemonk_,Brooke Monk,,,,,,True,,,
7.362184769758694e+18,2024-04-26T09:37:23,79.0,US,66400.0,7251.0,609.0,903900.0,I’m ready to take on the day!! #morningroutine #grwm #goodmorning ,False,,lilliathings,Lillia Skye,,,,,,False,Washington,United States,
7.364066196775374e+18,2024-05-01T11:18:12,7.0,US,735700.0,5011.0,982.0,6500000.0,,False,,killljoyy,killjoy,,,,,,False,,,
7.384513886927703e+18,2024-06-25T13:45:31,46.0,US,847800.0,15200.0,2728.0,9800000.0,@Jynxzi let him edit this one,False,,breckiehill,Breckie Hill,,,,,,True,,,
7.371952560028143e+18,2024-05-22T17:21:05,11.0,US,406000.0,19800.0,1599.0,3600000.0,13 years of gymnastics will do that for u 💀💀  #distraction #gymnastics #gymnast #tryingtodistract #athlete #sports #gymtok #fyp #foryoupage ,False,,_theycallmejo_,Jo,,,,,,False,,,
7.369030542290996e+18,2024-05-14T20:22:16,12.0,US,303700.0,7730.0,1286.0,4200000.0,brb while i cry #emetophobia #emetophobe #throwup #nausea #nauseous #chronicallykris🤍 #fypage ,False,,kriserin0,Kristen Milligan,,,,,,False,,,
7.368670079287823e+18,2024-05-13T21:03:28,9.0,US,1100000.0,48800.0,5403.0,7000000.0,yeah i’m starting an arguement 😃👍🏼 #fyp ,False,,xvx_nana,fernandaaa,,,,,,False,,,
7.366840367947353e+18,2024-05-08T22:43:21,33.0,US,918200.0,25700.0,15900.0,10100000.0,Free Palestine 🇵🇸,False,,hamzah,hamzah | حمزة 🍉,,,,,,True,,,
7.367886313392967e+18,2024-05-11T18:22:00,6.0,US,1100000.0,88900.0,2424.0,5800000.0,wait a minute #foryou ,False,,katherinerodriguezd27,katherinerodriguezd27,,,,,,False,,,
7.36625211366551e+18,2024-05-07T08:40:33,80.0,US,16400.0,409.0,72.0,2100000.0,part344#tiktok ,False,,happy.man88,Happy Man,,,,,,False,,,
7.374881449469677e+18,2024-05-30T14:46:40,9.0,US,382100.0,2853.0,5569.0,1600000.0,,False,,baileyis001_,Bailey Baine<33,,,,,,False,,,
7.366737453626985e+18,2024-05-08T16:03:55,14.0,US,431900.0,12600.0,3759.0,2700000.0,Now lets be fr🤨 #skinnyshaming #fypシ #foryourpage #foryou #justforyou ,False,,nay_belle,⚡️Renee⚡️,,,,,,False,,,
7.369415951294451e+18,2024-05-15T21:17:49,6.0,US,367500.0,2979.0,331.0,1900000.0,he's scared of women ok #originalcharacters #oc #originalcharacter #art #fypシ ,False,,vivinofun,vivi ˚✧₊,,,,,,False,,,
7.363032909902564e+18,2024-04-28T16:28:34,11.0,US,215600.0,1539.0,414.0,2900000.0,#barbie #pink #lawyersoftiktok ,False,,attorneymartinez,Attorney Martinez,,,,,,True,,,
7.367374403023261e+18,2024-05-10T09:15:48,12.0,US,223000.0,3281.0,554.0,2700000.0,heres a draft cuz shes adorable😂❤️ - @🥀Zoe🥀  - #fyp #foryoupage #trending #viral #dancechallenge #dance #footwork #couplescontent #snoopdogg #draft  ,False,,thegavincoyle,Gavin Coyle🤘🏻🎬,,,,,,False,,,
7.367019640595172e+18,2024-05-09T10:18:55,5.0,US,862700.0,66400.0,7529.0,4400000.0,My bsf for 9yrs ( since 3rd grade )@.  No senior year tg. 25’ signing out soon.,False,,carmynternise,its gorl ✰,,,,,,False,,,
7.372461953954008e+18,2024-05-24T02:18:00,5.0,US,771700.0,138100.0,1891.0,4600000.0,like zamn baeeee #floptok #relatable #fypシ゚viral ,False,,marthaspeakstruth,🎀.,,,,,,False,Somewhere in Time,804 W North St, Lima
7.370499587737456e+18,2024-05-18T19:22:54,11.0,US,347500.0,1010.0,1152.0,3200000.0,Cant wait to surprise her tonight! #momlife #momsoftiktok ,False,,jillzfoodz_,Jillz,,,,,,False,,,
7.368679196228406e+18,2024-05-13T21:38:51,6.0,US,783900.0,50000.0,4057.0,4500000.0,relatable 😊😊#real#idk#fyppppppppppppppppppppppp #harrypotter #birthday #naruto #meme ,False,,twinsdifffonts,twinsdifffonts,,,,,,False,,,
7.368919178121596e+18,2024-05-14T13:10:04,5.0,US,680800.0,2505.0,1423.0,4900000.0,,False,,rhegancoursey,rheg (°◡°♡) ☆*:+,,,,,,False,,,
7.368143902383164e+18,2024-05-12T11:01:38,15.0,US,515500.0,3044.0,737.0,3100000.0,Whos mopping? ( hope you guys like my editing skills )#Jesuslovesyou #fyp #snapchat #forypu #foryoupage #blowthisup #viral #whosmopping #CapCut #editing #poses #snap #goldjewelry #tanlines,False,,embreighcourtlyn,???,,,,,,False,,,
7.373757250776747e+18,2024-05-27T14:04:12,7.0,US,435100.0,31800.0,1158.0,2300000.0,it works well #wlw ,False,,homo.fomo,homo fomo,,,,,,False,,,
7.36781647832795e+18,2024-05-11T13:51:05,6.0,US,735200.0,87600.0,2266.0,4300000.0,n not to mention i took cheer for 9+ years and i still cant dance😣 #fyp #trending #viral #utah #utah #xbcyza ,False,,hiss..problem,autumn,,,,,,False,,,
7.380033304587734e+18,2024-06-13T11:58:30,6.0,US,457800.0,17400.0,2223.0,2300000.0,chipotle can have weekdays and wingstop can have the weekends with me😍,False,,2tii.red,𝐲𝐚𝐲𝐚.,,,,,,False,,,
7.391878584031333e+18,2024-07-15T10:04:21,60.0,US,2700000.0,178400.0,10500.0,25100000.0,Chocolate house UP in the sky! 🎈🏠 Can you guess how many balloon’s are there? #amauryguichon #chocolate ,False,,amauryguichon,Amaury Guichon,,,,,,True,,,
7.39121871981026e+18,2024-07-13T15:23:57,64.0,US,1700000.0,19800.0,6117.0,14700000.0,lost two soliders today💔,False,,megsdeangelis,MEGS,,,,,,True,,,
